web_scraper_order,web_scraper_start_url,data,data2,image,data3,data4,data5,data6,data7,data8,Non,Prix,Adresse,Image
"1766875750-78","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3372722_uploaded_image1_1633568000.jpg","CFA","Keur Massar, Sénégal","4","300 000CFA","Paon bleu adulte","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-79","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3371486_uploaded_image1_1633522085.jpg","CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","4","1 500CFA","Cailles","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-80","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3369906_uploaded_image1_1633454163.jpg","CFA","Dakar, Sénégal","4","500 000CFA","Bœuf","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-81","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3369362_uploaded_image1_1633438173.jpg","CFA","Dakar, Sénégal","4","20 000CFA","Couple hermine","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-82","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3360468_uploaded_image1_1633037043.jpg","CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","4","2 000CFA","Caille","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-83","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3357168_uploaded_image1_1632871377.jpg","CFA","Guediawaye, Dakar, Sénégal","4","300 000CFA","Autruchon","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-84","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3350491_uploaded_image1_1632436028.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","4","250 000CFA","Veaux","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-85","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3348822_uploaded_image1_1632352988.jpg","CFA","Dakar, Sénégal","4","2 500 000CFA","Taureaux Holstein","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-86","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3348819_uploaded_image1_1632352628.jpg","CFA","Dakar, Sénégal","4","2 200 000CFA","Géniteur Holstein","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-87","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3345713_uploaded_image1_1632222841.jpg","CFA","Dakar Plateau, Dakar, Sénégal","4","100 000CFA","Carpe Koï","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-88","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3341213_uploaded_image1_1631968364.jpg","CFA","Almadies, Dakar, Sénégal","4","40 000CFA","Chaton","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-89","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3336754_uploaded_image1_1631736919.jpg","","Guediawaye, Dakar, Sénégal","4","Prix sur demande","Perruches","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-90","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3335012_uploaded_image1_1631654129.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","4","250 000CFA","Veaux","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-91","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3330908_uploaded_image1_1631459213.jpg","CFA","Guediawaye, Dakar, Sénégal","4","1 200 000CFA","Bœuf","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-92","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3321530_uploaded_image1_1631021949.jpg","CFA","Hann Bel-Air, Dakar, Sénégal","4","24 000CFA","Perruche","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-93","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3319946_uploaded_image1_1630948417.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","400CFA","Cailleteaux","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-94","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3319937_uploaded_image1_1630948254.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","2 500CFA","Caille","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-95","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3318063_uploaded_image1_1630865928.jpg","","Dieuppeul-Derklé, Dakar, Sénégal","4","Prix sur demande","Veaux","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-96","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3316816_uploaded_image1_1630785391.jpg","CFA","Dakar, Sénégal","4","100 000CFA","Oie guinéen","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-97","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3316810_uploaded_image1_1630785291.jpg","CFA","Dakar, Sénégal","4","90 000CFA","Oie gardien","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-98","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3315646_uploaded_image1_1630745395.jpg","","Mermoz-Sacré Coeur, Dakar, Sénégal","4","Prix sur demande","Chèvre mâle","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-99","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3287171_uploaded_image1_1629317948.jpg","CFA","Niaga, Sénégal","4","600 000CFA","Vache","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-100","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3287170_uploaded_image1_1629317800.jpg","CFA","Niaga, Sénégal","4","600 000CFA","Vache","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-101","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3273490_uploaded_image1_1628621055.jpg","CFA","Guediawaye, Dakar, Sénégal","4","130 000CFA","Oies adultes","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-102","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3271377_uploaded_image1_1628524523.jpg","CFA","Parcelle Assainies, Dakar, Sénégal","4","450 000CFA","Taureau","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-103","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3269989_uploaded_image1_1628451897.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","4","740 000CFA","Taureau","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-104","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3263210_uploaded_image1_1628122860.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","4","740 000CFA","Taureau","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-105","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3256827_uploaded_image1_1627902901.jpg","CFA","Dakar Plateau, Dakar, Sénégal","4","12 000CFA","Poisson aquarium","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-106","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3254310_uploaded_image1_1627784670.jpg","","Mermoz-Sacré Coeur, Dakar, Sénégal","4","Prix sur demande","Chaton","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-107","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3253864_uploaded_image1_1627751756.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","4","740 000CFA","Bœufs","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-108","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3243586_uploaded_image1_1627157324.jpg","CFA","Point E, Dakar, Sénégal","4","15 000CFA","Perruche ondulée","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-109","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3240329_uploaded_image1_1626964752.jpg","","Dieuppeul-Derklé, Dakar, Sénégal","4","Prix sur demande","Bœufs","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-110","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3222114_uploaded_image1_1626003610.jpg","","Grand Dakar, Dakar, Sénégal","4","Prix sur demande","Chatons 2 et 3 mois","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-111","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3215371_uploaded_image1_1625676061.jpg","CFA","Point E, Dakar, Sénégal","4","20 000CFA","Perruches ondulées","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-112","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3172011_uploaded_image1_1623695650.jpg","CFA","Dakar, Sénégal","4","60 000CFA","Oies","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-113","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3172006_uploaded_image1_1623695521.jpg","CFA","Dakar, Sénégal","4","60 000CFA","Oies","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-114","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3169679_uploaded_image1_1623583685.jpg","CFA","Pikine, Sénégal","4","450 000CFA","Cheval","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-115","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3169648_uploaded_image3_1623581190.jpeg","","Touba, Sénégal","4","Prix sur demande","Cailles","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
"1766875750-116","https://sn.coinafrique.com/categorie/autres-animaux?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_3169645_uploaded_image2_1623581040.jpeg","","Touba, Sénégal","4","Prix sur demande","Couple dinde","années","Perruches","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3395087_uploaded_image3_1634734337.jpeg"
